Training samples 50000
Device : cuda
Total number of trainable parameters : 24742081
image_size : 224
patch_size : 16
vision_width : 192
vision_layers : 12
vision_heads : 3
vision_layer_norm_eps : 1e-06
vocab_size : 49408
text_width : 256
text_layers : 8
text_heads : 4
max_length : 77
text_layer_norm_eps : 1e-06
shared_dim : 512
batch_size : 256
learning_rate : 5e-05
epochs : 5
loss_type : contrastive
Optimizer : AdamW
Batch : 0 / 196 | Time 12933 ms | Train Loss : 5.5481 | Grad Norm : 0.3546
Batch : 104 / 196 | Time 710 ms | Train Loss : 4.5189 | Grad Norm : 23.3660
Batch : 105 / 196 | Time 710 ms | Train Loss : 4.5321 | Grad Norm : 24.1557
Batch : 106 / 196 | Time 710 ms | Train Loss : 4.3899 | Grad Norm : 24.8301
Batch : 107 / 196 | Time 710 ms | Train Loss : 4.5132 | Grad Norm : 36.3600
Batch : 108 / 196 | Time 709 ms | Train Loss : 4.5245 | Grad Norm : 32.2523
Batch : 109 / 196 | Time 709 ms | Train Loss : 4.5173 | Grad Norm : 34.4646
Batch : 110 / 196 | Time 711 ms | Train Loss : 4.5065 | Grad Norm : 25.1158
Batch : 111 / 196 | Time 709 ms | Train Loss : 4.5047 | Grad Norm : 19.3928
Batch : 112 / 196 | Time 710 ms | Train Loss : 4.5722 | Grad Norm : 33.3733
Batch : 113 / 196 | Time 710 ms | Train Loss : 4.5439 | Grad Norm : 16.1339
Batch : 114 / 196 | Time 710 ms | Train Loss : 4.5879 | Grad Norm : 18.8199
Batch : 115 / 196 | Time 709 ms | Train Loss : 4.4189 | Grad Norm : 16.1363
Batch : 116 / 196 | Time 716 ms | Train Loss : 4.4083 | Grad Norm : 16.9019
Batch : 117 / 196 | Time 728 ms | Train Loss : 4.5289 | Grad Norm : 13.5741
Batch : 118 / 196 | Time 728 ms | Train Loss : 4.6004 | Grad Norm : 17.3310
Batch : 119 / 196 | Time 727 ms | Train Loss : 4.5058 | Grad Norm : 19.4812
Batch : 120 / 196 | Time 727 ms | Train Loss : 4.4960 | Grad Norm : 13.0029
Batch : 121 / 196 | Time 727 ms | Train Loss : 4.4639 | Grad Norm : 21.9030
Batch : 122 / 196 | Time 726 ms | Train Loss : 4.4742 | Grad Norm : 11.0175
Batch : 123 / 196 | Time 728 ms | Train Loss : 4.6291 | Grad Norm : 15.9404
Batch : 124 / 196 | Time 729 ms | Train Loss : 4.5505 | Grad Norm : 10.7851
Batch : 125 / 196 | Time 730 ms | Train Loss : 4.4813 | Grad Norm : 13.2864
Batch : 126 / 196 | Time 727 ms | Train Loss : 4.5268 | Grad Norm : 13.1893
Batch : 127 / 196 | Time 711 ms | Train Loss : 4.4547 | Grad Norm : 16.9357
Batch : 128 / 196 | Time 709 ms | Train Loss : 4.5499 | Grad Norm : 19.5673
Batch : 129 / 196 | Time 709 ms | Train Loss : 4.4945 | Grad Norm : 21.0210
Batch : 130 / 196 | Time 710 ms | Train Loss : 4.4644 | Grad Norm : 16.3309
Batch : 131 / 196 | Time 710 ms | Train Loss : 4.4428 | Grad Norm : 13.3446
Batch : 132 / 196 | Time 710 ms | Train Loss : 4.4890 | Grad Norm : 19.8775
Batch : 133 / 196 | Time 710 ms | Train Loss : 4.5193 | Grad Norm : 26.6859
Batch : 134 / 196 | Time 710 ms | Train Loss : 4.5066 | Grad Norm : 21.6309
Batch : 135 / 196 | Time 710 ms | Train Loss : 4.5946 | Grad Norm : 34.6792
Batch : 136 / 196 | Time 710 ms | Train Loss : 4.3361 | Grad Norm : 12.3762
Batch : 137 / 196 | Time 710 ms | Train Loss : 4.4974 | Grad Norm : 23.8046
Batch : 138 / 196 | Time 710 ms | Train Loss : 4.5014 | Grad Norm : 24.5067
Batch : 139 / 196 | Time 710 ms | Train Loss : 4.5872 | Grad Norm : 26.5060
Batch : 140 / 196 | Time 710 ms | Train Loss : 4.5645 | Grad Norm : 18.0442
Batch : 141 / 196 | Time 711 ms | Train Loss : 4.5210 | Grad Norm : 22.2001
Batch : 142 / 196 | Time 710 ms | Train Loss : 4.4664 | Grad Norm : 16.0400
Batch : 143 / 196 | Time 710 ms | Train Loss : 4.5226 | Grad Norm : 16.7633
Batch : 144 / 196 | Time 710 ms | Train Loss : 4.3999 | Grad Norm : 16.8766
Batch : 145 / 196 | Time 710 ms | Train Loss : 4.5147 | Grad Norm : 23.1233
Batch : 146 / 196 | Time 710 ms | Train Loss : 4.5629 | Grad Norm : 20.2084
Batch : 147 / 196 | Time 710 ms | Train Loss : 4.5250 | Grad Norm : 26.4035
Batch : 148 / 196 | Time 710 ms | Train Loss : 4.3712 | Grad Norm : 15.4897
Batch : 149 / 196 | Time 709 ms | Train Loss : 4.4200 | Grad Norm : 21.7032
Batch : 150 / 196 | Time 710 ms | Train Loss : 4.5275 | Grad Norm : 24.6895
Batch : 151 / 196 | Time 710 ms | Train Loss : 4.5150 | Grad Norm : 17.1547
Batch : 152 / 196 | Time 710 ms | Train Loss : 4.5045 | Grad Norm : 19.1428
Batch : 153 / 196 | Time 710 ms | Train Loss : 4.4361 | Grad Norm : 11.7537
Batch : 154 / 196 | Time 709 ms | Train Loss : 4.4418 | Grad Norm : 27.6676
Batch : 155 / 196 | Time 710 ms | Train Loss : 4.5244 | Grad Norm : 12.4795
Batch : 156 / 196 | Time 710 ms | Train Loss : 4.5963 | Grad Norm : 26.2734
Batch : 157 / 196 | Time 711 ms | Train Loss : 4.4708 | Grad Norm : 30.9766
Batch : 158 / 196 | Time 710 ms | Train Loss : 4.4343 | Grad Norm : 13.0336
Batch : 159 / 196 | Time 710 ms | Train Loss : 4.5511 | Grad Norm : 23.9935
Batch : 160 / 196 | Time 710 ms | Train Loss : 4.4892 | Grad Norm : 18.8886
Batch : 161 / 196 | Time 709 ms | Train Loss : 4.4353 | Grad Norm : 26.2677
Batch : 162 / 196 | Time 710 ms | Train Loss : 4.5827 | Grad Norm : 42.2542
Batch : 163 / 196 | Time 710 ms | Train Loss : 4.5469 | Grad Norm : 22.1944
Batch : 164 / 196 | Time 710 ms | Train Loss : 4.5378 | Grad Norm : 20.9504
Batch : 165 / 196 | Time 710 ms | Train Loss : 4.5187 | Grad Norm : 18.6706
Batch : 166 / 196 | Time 710 ms | Train Loss : 4.5631 | Grad Norm : 18.4547
Batch : 167 / 196 | Time 710 ms | Train Loss : 4.4673 | Grad Norm : 17.8307
Batch : 168 / 196 | Time 711 ms | Train Loss : 4.4976 | Grad Norm : 24.3196
Batch : 169 / 196 | Time 710 ms | Train Loss : 4.5560 | Grad Norm : 20.9869
Batch : 170 / 196 | Time 711 ms | Train Loss : 4.4963 | Grad Norm : 23.2426
Batch : 171 / 196 | Time 710 ms | Train Loss : 4.5731 | Grad Norm : 15.9189
Batch : 172 / 196 | Time 710 ms | Train Loss : 4.4563 | Grad Norm : 20.6479
Batch : 173 / 196 | Time 719 ms | Train Loss : 4.5353 | Grad Norm : 13.6168
Batch : 174 / 196 | Time 728 ms | Train Loss : 4.3980 | Grad Norm : 15.9537
Batch : 175 / 196 | Time 744 ms | Train Loss : 4.5044 | Grad Norm : 19.5410
Batch : 176 / 196 | Time 727 ms | Train Loss : 4.4945 | Grad Norm : 28.2064
Batch : 177 / 196 | Time 731 ms | Train Loss : 4.4789 | Grad Norm : 13.5236
Batch : 178 / 196 | Time 729 ms | Train Loss : 4.4492 | Grad Norm : 17.8571
Batch : 179 / 196 | Time 731 ms | Train Loss : 4.4650 | Grad Norm : 16.1296
Batch : 180 / 196 | Time 727 ms | Train Loss : 4.4829 | Grad Norm : 15.6342
Batch : 181 / 196 | Time 728 ms | Train Loss : 4.3692 | Grad Norm : 18.6896
Batch : 182 / 196 | Time 728 ms | Train Loss : 4.4598 | Grad Norm : 19.4120
Batch : 183 / 196 | Time 727 ms | Train Loss : 4.4628 | Grad Norm : 23.4376
Batch : 184 / 196 | Time 717 ms | Train Loss : 4.5616 | Grad Norm : 17.3041
Batch : 185 / 196 | Time 710 ms | Train Loss : 4.5324 | Grad Norm : 20.9167
Batch : 186 / 196 | Time 710 ms | Train Loss : 4.4598 | Grad Norm : 19.0012
Batch : 187 / 196 | Time 709 ms | Train Loss : 4.4939 | Grad Norm : 17.5292
Batch : 188 / 196 | Time 709 ms | Train Loss : 4.5548 | Grad Norm : 18.5677
Batch : 189 / 196 | Time 707 ms | Train Loss : 4.5200 | Grad Norm : 19.5481
Batch : 190 / 196 | Time 709 ms | Train Loss : 4.4836 | Grad Norm : 28.0607
Batch : 191 / 196 | Time 709 ms | Train Loss : 4.4289 | Grad Norm : 27.3497
Batch : 192 / 196 | Time 709 ms | Train Loss : 4.4599 | Grad Norm : 20.0454
Batch : 193 / 196 | Time 710 ms | Train Loss : 4.5230 | Grad Norm : 20.3042
Batch : 194 / 196 | Time 710 ms | Train Loss : 4.5924 | Grad Norm : 19.2953
Batch : 195 / 196 | Time 239 ms | Train Loss : 3.3957 | Grad Norm : 25.7859
Epoch : 4 | Training Loss : 3.3957 | Accuracy on test set : 0.3925 
 
